Series ID,Year,Period,Label,Value
PRS85006112,2018,Q01,2018 Qtr1,0.0
PRS85006112,2018,Q02,2018 Qtr2,0.2
PRS85006112,2018,Q03,2018 Qtr3,4.5
PRS85006112,2018,Q04,2018 Qtr4,1.0
PRS85006112,2019,Q01,2019 Qtr1,4.8
PRS85006112,2019,Q02,2019 Qtr2,-0.6
PRS85006112,2019,Q03,2019 Qtr3,-0.4
PRS85006112,2019,Q04,2019 Qtr4,1.7
PRS85006112,2020,Q01,2020 Qtr1,9.6
PRS85006112,2020,Q02,2020 Qtr2,8.5
PRS85006112,2020,Q03,2020 Qtr3,-8.9
